engine	case	quantity	status	value	note
oracle-unifac-corr	methanol-cyclohexane@x1=0.5	y1	ok	6.0230982944e-01	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-kero	methanol-cyclohexane@x1=0.5	tbub_c	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-kero	methanol-cyclohexane@x1=0.5	y1	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-corr	methanol-cyclohexane@x1=0.7	tbub_c	ok	5.4057029746e+01	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-corr	methanol-cyclohexane@x1=0.7	y1	ok	5.8082732123e-01	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-kero	methanol-cyclohexane@x1=0.7	tbub_c	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-kero	methanol-cyclohexane@x1=0.7	y1	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-corr	methanol-cyclohexane@x1=0.9	tbub_c	ok	5.5847411303e+01	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-corr	methanol-cyclohexane@x1=0.9	y1	ok	6.5422179336e-01	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-kero	methanol-cyclohexane@x1=0.9	tbub_c	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-kero	methanol-cyclohexane@x1=0.9	y1	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-corr	ethanol-toluene@x1=0.1	tbub_c	ok	8.6683261452e+01	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-corr	ethanol-toluene@x1=0.1	y1	ok	5.5700446091e-01	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-kero	ethanol-toluene@x1=0.1	tbub_c	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-kero	ethanol-toluene@x1=0.1	y1	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-corr	ethanol-toluene@x1=0.3	tbub_c	ok	7.9459660521e+01	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-corr	ethanol-toluene@x1=0.3	y1	ok	6.8443807321e-01	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-kero	ethanol-toluene@x1=0.3	tbub_c	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-kero	ethanol-toluene@x1=0.3	y1	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-corr	ethanol-toluene@x1=0.5	tbub_c	ok	7.7905285127e+01	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-corr	ethanol-toluene@x1=0.5	y1	ok	7.2193709912e-01	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-kero	ethanol-toluene@x1=0.5	tbub_c	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-kero	ethanol-toluene@x1=0.5	y1	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-corr	ethanol-toluene@x1=0.7	tbub_c	ok	7.7099428307e+01	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-corr	ethanol-toluene@x1=0.7	y1	ok	7.6510269684e-01	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-kero	ethanol-toluene@x1=0.7	tbub_c	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-kero	ethanol-toluene@x1=0.7	y1	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-corr	ethanol-toluene@x1=0.9	tbub_c	ok	7.7159805855e+01	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-corr	ethanol-toluene@x1=0.9	y1	ok	8.7036286074e-01	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-kero	ethanol-toluene@x1=0.9	tbub_c	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-kero	ethanol-toluene@x1=0.9	y1	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-corr	ethyl-ethanoate-ethanol@x1=0.1	tbub_c	ok	7.4930460664e+01	thermo UNIFAC + thermo Psat (WAGNER_MCGARRY/HEOS_FIT)
oracle-unifac-corr	ethyl-ethanoate-ethanol@x1=0.1	y1	ok	2.0823707172e-01	thermo UNIFAC + thermo Psat (WAGNER_MCGARRY/HEOS_FIT)
oracle-unifac-kero	ethyl-ethanoate-ethanol@x1=0.1	tbub_c	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-kero	ethyl-ethanoate-ethanol@x1=0.1	y1	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-corr	ethyl-ethanoate-ethanol@x1=0.3	tbub_c	ok	7.1999916673e+01	thermo UNIFAC + thermo Psat (WAGNER_MCGARRY/HEOS_FIT)
oracle-unifac-corr	ethyl-ethanoate-ethanol@x1=0.3	y1	ok	4.0531117786e-01	thermo UNIFAC + thermo Psat (WAGNER_MCGARRY/HEOS_FIT)
oracle-unifac-kero	ethyl-ethanoate-ethanol@x1=0.3	tbub_c	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-kero	ethyl-ethanoate-ethanol@x1=0.3	y1	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-corr	ethyl-ethanoate-ethanol@x1=0.5	tbub_c	ok	7.1197880254e+01	thermo UNIFAC + thermo Psat (WAGNER_MCGARRY/HEOS_FIT)
oracle-unifac-corr	ethyl-ethanoate-ethanol@x1=0.5	y1	ok	5.1850717622e-01	thermo UNIFAC + thermo Psat (WAGNER_MCGARRY/HEOS_FIT)
oracle-unifac-kero	ethyl-ethanoate-ethanol@x1=0.5	tbub_c	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-kero	ethyl-ethanoate-ethanol@x1=0.5	y1	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-corr	ethyl-ethanoate-ethanol@x1=0.7	tbub_c	ok	7.1580864657e+01	thermo UNIFAC + thermo Psat (WAGNER_MCGARRY/HEOS_FIT)
oracle-unifac-corr	ethyl-ethanoate-ethanol@x1=0.7	y1	ok	6.3226522296e-01	thermo UNIFAC + thermo Psat (WAGNER_MCGARRY/HEOS_FIT)
oracle-unifac-kero	ethyl-ethanoate-ethanol@x1=0.7	tbub_c	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-kero	ethyl-ethanoate-ethanol@x1=0.7	y1	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-corr	ethyl-ethanoate-ethanol@x1=0.9	tbub_c	ok	7.3995689863e+01	thermo UNIFAC + thermo Psat (WAGNER_MCGARRY/HEOS_FIT)
oracle-unifac-corr	ethyl-ethanoate-ethanol@x1=0.9	y1	ok	8.1980198710e-01	thermo UNIFAC + thermo Psat (WAGNER_MCGARRY/HEOS_FIT)
oracle-unifac-kero	ethyl-ethanoate-ethanol@x1=0.9	tbub_c	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-kero	ethyl-ethanoate-ethanol@x1=0.9	y1	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-corr	hexane-heptane@x1=0.1	tbub_c	ok	9.4144819966e+01	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-corr	hexane-heptane@x1=0.1	y1	ok	2.0712211255e-01	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-kero	hexane-heptane@x1=0.1	tbub_c	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-kero	hexane-heptane@x1=0.1	y1	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-corr	hexane-heptane@x1=0.3	tbub_c	ok	8.6760355370e+01	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-corr	hexane-heptane@x1=0.3	y1	ok	5.0947027099e-01	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-kero	hexane-heptane@x1=0.3	tbub_c	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-kero	hexane-heptane@x1=0.3	y1	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-corr	hexane-heptane@x1=0.5	tbub_c	ok	8.0571772027e+01	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-corr	hexane-heptane@x1=0.5	y1	ok	7.1353628180e-01	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-kero	hexane-heptane@x1=0.5	tbub_c	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-kero	hexane-heptane@x1=0.5	y1	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-corr	hexane-heptane@x1=0.7	tbub_c	ok	7.5304619317e+01	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-corr	hexane-heptane@x1=0.7	y1	ok	8.5631145508e-01	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-kero	hexane-heptane@x1=0.7	tbub_c	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-kero	hexane-heptane@x1=0.7	y1	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-corr	hexane-heptane@x1=0.9	tbub_c	ok	7.0761809183e+01	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-corr	hexane-heptane@x1=0.9	y1	ok	9.5922382500e-01	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-kero	hexane-heptane@x1=0.9	tbub_c	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-kero	hexane-heptane@x1=0.9	y1	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-corr	pentane-hexane@x1=0.1	tbub_c	ok	6.3709010150e+01	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-corr	pentane-hexane@x1=0.1	y1	ok	2.3315409703e-01	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-kero	pentane-hexane@x1=0.1	tbub_c	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-kero	pentane-hexane@x1=0.1	y1	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-corr	pentane-hexane@x1=0.3	tbub_c	ok	5.5297093465e+01	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-corr	pentane-hexane@x1=0.3	y1	ok	5.5040678909e-01	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-kero	pentane-hexane@x1=0.3	tbub_c	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-kero	pentane-hexane@x1=0.3	y1	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-corr	pentane-hexane@x1=0.5	tbub_c	ok	4.8501408395e+01	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-corr	pentane-hexane@x1=0.5	y1	ok	7.4793717891e-01	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-kero	pentane-hexane@x1=0.5	tbub_c	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-kero	pentane-hexane@x1=0.5	y1	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-corr	pentane-hexane@x1=0.7	tbub_c	ok	4.2885452773e+01	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-corr	pentane-hexane@x1=0.7	y1	ok	8.7751032463e-01	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-kero	pentane-hexane@x1=0.7	tbub_c	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-kero	pentane-hexane@x1=0.7	y1	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-corr	pentane-hexane@x1=0.9	tbub_c	ok	3.8156501814e+01	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-corr	pentane-hexane@x1=0.9	y1	ok	9.6610535783e-01	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-kero	pentane-hexane@x1=0.9	tbub_c	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-kero	pentane-hexane@x1=0.9	y1	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-corr	toluene-heptane@x1=0.1	tbub_c	ok	9.8502604830e+01	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-corr	toluene-heptane@x1=0.1	y1	ok	9.4416535056e-02	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-kero	toluene-heptane@x1=0.1	tbub_c	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-kero	toluene-heptane@x1=0.1	y1	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-corr	toluene-heptane@x1=0.3	tbub_c	ok	9.9256240922e+01	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-corr	toluene-heptane@x1=0.3	y1	ok	2.6013917053e-01	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-kero	toluene-heptane@x1=0.3	tbub_c	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-kero	toluene-heptane@x1=0.3	y1	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-corr	toluene-heptane@x1=0.5	tbub_c	ok	1.0072926559e+02	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-corr	toluene-heptane@x1=0.5	y1	ok	4.1505977940e-01	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-kero	toluene-heptane@x1=0.5	tbub_c	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-kero	toluene-heptane@x1=0.5	y1	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-corr	toluene-heptane@x1=0.7	tbub_c	ok	1.0315249880e+02	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-corr	toluene-heptane@x1=0.7	y1	ok	5.8620483654e-01	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-kero	toluene-heptane@x1=0.7	tbub_c	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-kero	toluene-heptane@x1=0.7	y1	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-corr	toluene-heptane@x1=0.9	tbub_c	ok	1.0729630134e+02	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-corr	toluene-heptane@x1=0.9	y1	ok	8.2243065205e-01	thermo UNIFAC + thermo Psat (HEOS_FIT/HEOS_FIT)
oracle-unifac-kero	toluene-heptane@x1=0.9	tbub_c	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-kero	toluene-heptane@x1=0.9	y1	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-corr	carbon-dioxide-ethanol@x1=0.1	tbub_c	unavailable		no UNIFAC group decomposition (supercritical/inorganic)
oracle-unifac-corr	carbon-dioxide-ethanol@x1=0.1	y1	unavailable		no UNIFAC group decomposition (supercritical/inorganic)
oracle-unifac-kero	carbon-dioxide-ethanol@x1=0.1	tbub_c	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-kero	carbon-dioxide-ethanol@x1=0.1	y1	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-corr	carbon-dioxide-ethanol@x1=0.3	tbub_c	unavailable		no UNIFAC group decomposition (supercritical/inorganic)
oracle-unifac-corr	carbon-dioxide-ethanol@x1=0.3	y1	unavailable		no UNIFAC group decomposition (supercritical/inorganic)
oracle-unifac-kero	carbon-dioxide-ethanol@x1=0.3	tbub_c	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-kero	carbon-dioxide-ethanol@x1=0.3	y1	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-corr	carbon-dioxide-ethanol@x1=0.5	tbub_c	unavailable		no UNIFAC group decomposition (supercritical/inorganic)
oracle-unifac-corr	carbon-dioxide-ethanol@x1=0.5	y1	unavailable		no UNIFAC group decomposition (supercritical/inorganic)
oracle-unifac-kero	carbon-dioxide-ethanol@x1=0.5	tbub_c	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-kero	carbon-dioxide-ethanol@x1=0.5	y1	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-corr	carbon-dioxide-ethanol@x1=0.7	tbub_c	unavailable		no UNIFAC group decomposition (supercritical/inorganic)
oracle-unifac-corr	carbon-dioxide-ethanol@x1=0.7	y1	unavailable		no UNIFAC group decomposition (supercritical/inorganic)
oracle-unifac-kero	carbon-dioxide-ethanol@x1=0.7	tbub_c	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-kero	carbon-dioxide-ethanol@x1=0.7	y1	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-corr	carbon-dioxide-ethanol@x1=0.9	tbub_c	unavailable		no UNIFAC group decomposition (supercritical/inorganic)
oracle-unifac-corr	carbon-dioxide-ethanol@x1=0.9	y1	unavailable		no UNIFAC group decomposition (supercritical/inorganic)
oracle-unifac-kero	carbon-dioxide-ethanol@x1=0.9	tbub_c	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-kero	carbon-dioxide-ethanol@x1=0.9	y1	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-corr	nitrogen-oxygen@x1=0.1	tbub_c	unavailable		no UNIFAC group decomposition (supercritical/inorganic)
oracle-unifac-corr	nitrogen-oxygen@x1=0.1	y1	unavailable		no UNIFAC group decomposition (supercritical/inorganic)
oracle-unifac-kero	nitrogen-oxygen@x1=0.1	tbub_c	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-kero	nitrogen-oxygen@x1=0.1	y1	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-corr	nitrogen-oxygen@x1=0.3	tbub_c	unavailable		no UNIFAC group decomposition (supercritical/inorganic)
oracle-unifac-corr	nitrogen-oxygen@x1=0.3	y1	unavailable		no UNIFAC group decomposition (supercritical/inorganic)
oracle-unifac-kero	nitrogen-oxygen@x1=0.3	tbub_c	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-kero	nitrogen-oxygen@x1=0.3	y1	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-corr	nitrogen-oxygen@x1=0.5	tbub_c	unavailable		no UNIFAC group decomposition (supercritical/inorganic)
oracle-unifac-corr	nitrogen-oxygen@x1=0.5	y1	unavailable		no UNIFAC group decomposition (supercritical/inorganic)
oracle-unifac-kero	nitrogen-oxygen@x1=0.5	tbub_c	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-kero	nitrogen-oxygen@x1=0.5	y1	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-corr	nitrogen-oxygen@x1=0.7	tbub_c	unavailable		no UNIFAC group decomposition (supercritical/inorganic)
oracle-unifac-corr	nitrogen-oxygen@x1=0.7	y1	unavailable		no UNIFAC group decomposition (supercritical/inorganic)
oracle-unifac-kero	nitrogen-oxygen@x1=0.7	tbub_c	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-kero	nitrogen-oxygen@x1=0.7	y1	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-corr	nitrogen-oxygen@x1=0.9	tbub_c	unavailable		no UNIFAC group decomposition (supercritical/inorganic)
oracle-unifac-corr	nitrogen-oxygen@x1=0.9	y1	unavailable		no UNIFAC group decomposition (supercritical/inorganic)
oracle-unifac-kero	nitrogen-oxygen@x1=0.9	tbub_c	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-unifac-kero	nitrogen-oxygen@x1=0.9	y1	unavailable		kerotakis-thermo has no Antoine set for one component
oracle-pr	water@300.0K,1000.0Pa	z_vapour	ok	9.9984991551e-01	thermo.eos.PR
oracle-pr	water@300.0K,1000.0Pa	molar_volume_m3_mol	ok	2.4939644238e+00	thermo.eos.PR
oracle-pr	water@300.0K,1000.0Pa	phi	ok	9.9984993679e-01	thermo.eos.PR
oracle-pr	water@300.0K,101325.0Pa	z_vapour	ok	9.8458258726e-01	thermo.eos.PR
oracle-pr	water@300.0K,101325.0Pa	molar_volume_m3_mol	ok	2.4237676140e-02	thermo.eos.PR
oracle-pr	water@300.0K,101325.0Pa	phi	ok	9.8480630483e-01	thermo.eos.PR
oracle-pr	water@300.0K,1013250.0Pa	z_vapour	ok	8.1774546187e-01	thermo.eos.PR
oracle-pr	water@300.0K,1013250.0Pa	molar_volume_m3_mol	ok	2.0130611617e-03	thermo.eos.PR
oracle-pr	water@300.0K,1013250.0Pa	phi	ok	8.4777963687e-01	thermo.eos.PR
oracle-pr	water@300.0K,10132500.0Pa	z_vapour	ok	8.6233183710e-02	thermo.eos.PR
oracle-pr	water@300.0K,10132500.0Pa	molar_volume_m3_mol	ok	2.1228203772e-05	thermo.eos.PR
oracle-pr	water@300.0K,10132500.0Pa	phi	ok	3.2299753440e-04	thermo.eos.PR
oracle-pr	water@500.0K,101325.0Pa	z_vapour	ok	9.9615208025e-01	thermo.eos.PR
oracle-pr	water@500.0K,101325.0Pa	molar_volume_m3_mol	ok	4.0870807960e-02	thermo.eos.PR
oracle-pr	water@500.0K,101325.0Pa	phi	ok	9.9616476776e-01	thermo.eos.PR
oracle-pr	water@500.0K,5000000.0Pa	z_vapour	ok	7.7025975412e-01	thermo.eos.PR
oracle-pr	water@500.0K,5000000.0Pa	molar_volume_m3_mol	ok	6.4042959318e-04	thermo.eos.PR
oracle-pr	water@500.0K,5000000.0Pa	phi	ok	8.1357004514e-01	thermo.eos.PR
oracle-pr	ethanol@300.0K,1000.0Pa	z_vapour	ok	9.9965486256e-01	thermo.eos.PR
oracle-pr	ethanol@300.0K,1000.0Pa	molar_volume_m3_mol	ok	2.4934778957e+00	thermo.eos.PR
oracle-pr	ethanol@300.0K,1000.0Pa	phi	ok	9.9965497346e-01	thermo.eos.PR
oracle-pr	ethanol@300.0K,101325.0Pa	z_vapour	ok	9.6391028283e-01	thermo.eos.PR
oracle-pr	ethanol@300.0K,101325.0Pa	molar_volume_m3_mol	ok	2.3728781684e-02	thermo.eos.PR
oracle-pr	ethanol@300.0K,101325.0Pa	phi	ok	9.6511100124e-01	thermo.eos.PR
oracle-pr	ethanol@300.0K,1013250.0Pa	z_vapour	ok	2.5390903538e-02	thermo.eos.PR
oracle-pr	ethanol@300.0K,1013250.0Pa	molar_volume_m3_mol	ok	6.2505320002e-05	thermo.eos.PR
oracle-pr	ethanol@300.0K,1013250.0Pa	phi	ok	9.1262760567e-03	thermo.eos.PR
oracle-pr	ethanol@300.0K,10132500.0Pa	z_vapour	ok	2.5256367326e-01	thermo.eos.PR
oracle-pr	ethanol@300.0K,10132500.0Pa	molar_volume_m3_mol	ok	6.2174129385e-05	thermo.eos.PR
oracle-pr	ethanol@300.0K,10132500.0Pa	phi	ok	1.1462264639e-03	thermo.eos.PR
oracle-pr	ethanol@500.0K,101325.0Pa	z_vapour	ok	9.9305716755e-01	thermo.eos.PR
oracle-pr	ethanol@500.0K,101325.0Pa	molar_volume_m3_mol	ok	4.0743827768e-02	thermo.eos.PR
oracle-pr	ethanol@500.0K,101325.0Pa	phi	ok	9.9309350165e-01	thermo.eos.PR
oracle-pr	ethanol@500.0K,5000000.0Pa	z_vapour	ok	4.8322699579e-01	thermo.eos.PR
oracle-pr	ethanol@500.0K,5000000.0Pa	molar_volume_m3_mol	ok	4.0177727925e-04	thermo.eos.PR
oracle-pr	ethanol@500.0K,5000000.0Pa	phi	ok	6.7480802916e-01	thermo.eos.PR
oracle-pr	nitrogen@300.0K,1000.0Pa	z_vapour	ok	9.9999565462e-01	thermo.eos.PR
oracle-pr	nitrogen@300.0K,1000.0Pa	molar_volume_m3_mol	ok	2.4943279466e+00	thermo.eos.PR
oracle-pr	nitrogen@300.0K,1000.0Pa	phi	ok	9.9999565444e-01	thermo.eos.PR
oracle-pr	nitrogen@300.0K,101325.0Pa	z_vapour	ok	9.9956319292e-01	thermo.eos.PR
oracle-pr	nitrogen@300.0K,101325.0Pa	molar_volume_m3_mol	ok	2.4606456852e-02	thermo.eos.PR
oracle-pr	nitrogen@300.0K,101325.0Pa	phi	ok	9.9956152690e-01	thermo.eos.PR
oracle-pr	nitrogen@300.0K,1013250.0Pa	z_vapour	ok	9.9594804216e-01	thermo.eos.PR
oracle-pr	nitrogen@300.0K,1013250.0Pa	molar_volume_m3_mol	ok	2.4517461927e-03	thermo.eos.PR
oracle-pr	nitrogen@300.0K,1013250.0Pa	phi	ok	9.9578149993e-01	thermo.eos.PR
oracle-pr	nitrogen@300.0K,10132500.0Pa	z_vapour	ok	9.8892972392e-01	thermo.eos.PR
oracle-pr	nitrogen@300.0K,10132500.0Pa	molar_volume_m3_mol	ok	2.4344690515e-04	thermo.eos.PR
oracle-pr	nitrogen@300.0K,10132500.0Pa	phi	ok	9.7328313882e-01	thermo.eos.PR
oracle-pr	nitrogen@500.0K,101325.0Pa	z_vapour	ok	1.0003016535e+00	thermo.eos.PR
oracle-pr	nitrogen@500.0K,101325.0Pa	molar_volume_m3_mol	ok	4.1041059486e-02	thermo.eos.PR
oracle-pr	nitrogen@500.0K,101325.0Pa	phi	ok	1.0003014064e+00	thermo.eos.PR
oracle-pr	nitrogen@500.0K,5000000.0Pa	z_vapour	ok	1.0161871793e+00	thermo.eos.PR
oracle-pr	nitrogen@500.0K,5000000.0Pa	molar_volume_m3_mol	ok	8.4490503149e-04	thermo.eos.PR
oracle-pr	nitrogen@500.0K,5000000.0Pa	phi	ok	1.0156589302e+00	thermo.eos.PR
